                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.5104,                 1.2245,                 1.0699,                0.47055,                0.37732,                0.38027,                 0.2233,                 1.4142,                 1.1301,                 1.0485,               0.005743,               0.005743,               0.005743
                     88,                 1.4939,                 1.2092,                 1.0691,                0.46327,                0.38303,                0.37946,                0.22305,                 1.4121,                 1.1295,                 1.0477,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.5025,                 1.2128,                 1.0665,                0.46394,                0.38464,                0.38063,                0.22358,                 1.4116,                  1.127,                 1.0476,               0.005644,               0.005644,               0.005644
                     90,                  1.505,                 1.2155,                  1.067,                 0.4766,                0.37548,                0.38006,                0.22424,                 1.4103,                 1.1264,                 1.0467,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4979,                 1.2087,                 1.0689,                0.46788,                0.37895,                0.38146,                0.22436,                 1.4106,                 1.1259,                 1.0465,               0.005545,               0.005545,               0.005545
                     92,                 1.4933,                 1.2019,                 1.0683,                0.47131,                0.37782,                0.37965,                0.22375,                 1.4105,                 1.1248,                 1.0467,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4999,                 1.2043,                 1.0655,                0.47157,                0.37961,                0.38126,                0.22451,                 1.4098,                 1.1237,                  1.046,               0.005446,               0.005446,               0.005446
                     94,                 1.4972,                 1.2116,                 1.0675,                0.47254,                0.38256,                0.38289,                0.22494,                 1.4085,                 1.1221,                  1.046,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4956,                 1.2083,                 1.0669,                 0.4827,                0.38113,                0.38273,                0.22562,                 1.4078,                 1.1216,                 1.0454,               0.005347,               0.005347,               0.005347
                     96,                 1.4901,                 1.2044,                 1.0641,                0.48189,                0.38225,                0.38379,                0.22571,                 1.4075,                 1.1192,                 1.0453,              0.0052975,              0.0052975,              0.0052975
                     97,                  1.482,                 1.1979,                 1.0635,                0.48187,                0.38299,                0.38377,                0.22544,                 1.4069,                 1.1194,                 1.0446,               0.005248,               0.005248,               0.005248
                     98,                 1.4885,                 1.1971,                 1.0609,                0.48517,                0.38131,                0.38376,                0.22641,                 1.4071,                 1.1196,                 1.0445,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4847,                 1.1947,                 1.0624,                0.47995,                0.37948,                 0.3837,                0.22659,                 1.4072,                 1.1192,                 1.0443,               0.005149,               0.005149,               0.005149
                    100,                 1.4864,                  1.198,                 1.0622,                0.47994,                 0.3812,                0.38413,                0.22625,                 1.4057,                 1.1178,                 1.0438,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4833,                 1.1913,                 1.0622,                0.48306,                0.37744,                 0.3838,                0.22649,                 1.4047,                 1.1164,                 1.0437,                0.00505,                0.00505,                0.00505
                    102,                 1.4905,                 1.1968,                 1.0586,                0.48461,                0.37844,                0.38502,                0.22712,                 1.4045,                 1.1161,                 1.0433,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4862,                 1.1987,                 1.0629,                0.48104,                0.37938,                0.38448,                0.22667,                 1.4036,                  1.116,                 1.0435,               0.004951,               0.004951,               0.004951
