                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                 1.4057,                 1.0533,                0.95128,                0.42031,                0.32782,                0.32364,                 0.1868,                 1.3396,                0.99491,                0.93264,               0.005248,               0.005248,               0.005248
                     98,                 1.4061,                 1.0515,                0.94803,                0.42496,                0.32728,                0.32446,                 0.1868,                  1.339,                0.99526,                0.93263,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4013,                 1.0475,                 0.9494,                0.42884,                 0.3242,                0.32307,                0.18618,                 1.3396,                 0.9956,                0.93275,               0.005149,               0.005149,               0.005149
                    100,                 1.4055,                 1.0516,                0.94858,                0.42435,                0.32887,                0.32357,                 0.1861,                 1.3398,                0.99423,                0.93269,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4033,                 1.0469,                0.94991,                0.42797,                0.32662,                0.32499,                0.18765,                 1.3383,                0.99369,                0.93193,                0.00505,                0.00505,                0.00505
                    102,                 1.4072,                 1.0487,                0.94686,                0.42515,                0.33157,                 0.3251,                0.18758,                 1.3371,                 0.9925,                0.93206,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4028,                 1.0459,                0.94937,                0.42988,                0.32793,                0.32542,                0.18764,                 1.3362,                 0.9925,                0.93203,               0.004951,               0.004951,               0.004951
                    104,                 1.4048,                 1.0482,                0.94915,                0.43272,                0.32506,                0.32492,                 0.1873,                  1.336,                0.99192,                0.93164,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.4022,                 1.0447,                0.94472,                0.42592,                0.32845,                0.32543,                0.18747,                 1.3356,                0.99193,                 0.9313,               0.004852,               0.004852,               0.004852
                    106,                 1.4076,                 1.0477,                0.94761,                0.42652,                0.32883,                0.32494,                0.18758,                 1.3353,                0.99083,                0.93071,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.3999,                 1.0387,                0.94523,                0.42276,                0.32972,                0.32447,                0.18762,                 1.3352,                0.99039,                0.93062,               0.004753,               0.004753,               0.004753
                    108,                 1.4136,                 1.0445,                0.94371,                0.42328,                0.32926,                0.32378,                0.18756,                 1.3329,                0.98985,                0.93012,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.3984,                  1.034,                0.94292,                0.42237,                0.33006,                0.32486,                0.18851,                 1.3331,                0.98955,                0.92975,               0.004654,               0.004654,               0.004654
                    110,                 1.4046,                  1.037,                0.94338,                0.42943,                0.32555,                0.32549,                0.18844,                 1.3322,                0.98882,                0.92979,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4002,                 1.0378,                0.94577,                0.42699,                0.32741,                0.32553,                0.18882,                 1.3316,                0.98769,                0.92987,               0.004555,               0.004555,               0.004555
                    112,                 1.3964,                 1.0338,                0.94391,                0.42738,                0.32862,                0.32598,                 0.1889,                  1.331,                0.98717,                 0.9299,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3885,                 1.0279,                0.94275,                0.43068,                0.32673,                0.32567,                0.18949,                 1.3309,                0.98675,                0.92975,               0.004456,               0.004456,               0.004456
                    114,                 1.3941,                  1.031,                0.94229,                0.43324,                0.32874,                0.32627,                0.18917,                 1.3308,                0.98626,                0.92942,              0.0044065,              0.0044065,              0.0044065
                    115,                  1.393,                 1.0311,                0.94669,                0.42919,                0.33025,                0.32694,                0.18941,                 1.3311,                0.98591,                0.92926,               0.004357,               0.004357,               0.004357
                    116,                 1.4033,                 1.0346,                0.94618,                0.43759,                0.32569,                 0.3269,                0.18974,                  1.331,                0.98551,                0.92925,              0.0043075,              0.0043075,              0.0043075
