                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 1.3064,                0.96708,                0.97991,                0.56649,                0.45757,                0.47868,                0.29366,                 1.2904,                0.97119,                0.98725,               0.003862,               0.003862,               0.003862
                    126,                 1.3098,                0.96397,                0.98155,                0.56713,                0.45728,                0.47935,                0.29422,                 1.2899,                0.97055,                0.98727,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3066,                0.95646,                0.98144,                0.56557,                 0.4588,                 0.4798,                0.29438,                 1.2899,                0.97017,                 0.9871,               0.003763,               0.003763,               0.003763
                    128,                  1.311,                0.96596,                0.97823,                 0.5656,                 0.4585,                0.47975,                0.29467,                 1.2894,                0.96901,                0.98688,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3151,                0.96257,                0.97821,                0.56531,                 0.4585,                0.47972,                0.29515,                 1.2885,                0.96848,                0.98663,               0.003664,               0.003664,               0.003664
                    130,                 1.3023,                0.95161,                0.97507,                0.56415,                0.45876,                0.47977,                0.29519,                 1.2886,                0.96772,                0.98665,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.2999,                0.95316,                0.98082,                0.56876,                0.45889,                0.48005,                0.29468,                 1.2887,                0.96751,                0.98661,               0.003565,               0.003565,               0.003565
                    132,                 1.2993,                 0.9503,                0.97661,                0.57041,                0.45733,                0.47985,                0.29509,                  1.288,                0.96698,                0.98643,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.2965,                0.94427,                  0.978,                0.56808,                  0.458,                0.47951,                0.29509,                 1.2883,                0.96661,                0.98647,               0.003466,               0.003466,               0.003466
                    134,                 1.3006,                0.94997,                0.97884,                0.57105,                0.45746,                0.47988,                 0.2955,                  1.288,                0.96634,                0.98625,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3037,                0.95256,                0.97797,                0.57397,                 0.4566,                0.48012,                0.29558,                 1.2877,                0.96617,                0.98614,               0.003367,               0.003367,               0.003367
                    136,                  1.302,                0.95374,                0.97902,                0.57356,                0.45583,                0.48011,                 0.2957,                 1.2878,                0.96568,                0.98609,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.2984,                0.94695,                0.97673,                0.57282,                0.45796,                 0.4803,                0.29596,                 1.2878,                0.96485,                  0.986,               0.003268,               0.003268,               0.003268
                    138,                 1.2986,                 0.9459,                0.97637,                0.57797,                0.45695,                0.48061,                0.29608,                 1.2875,                0.96459,                0.98598,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.2967,                0.94579,                0.97625,                0.57628,                0.45744,                0.48094,                0.29627,                 1.2873,                0.96409,                 0.9859,               0.003169,               0.003169,               0.003169
                    140,                  1.298,                 0.9444,                0.97844,                0.57704,                 0.4564,                0.48123,                0.29639,                 1.2872,                0.96372,                0.98576,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.2928,                0.93827,                0.97652,                0.57368,                0.45796,                0.48147,                0.29648,                 1.2872,                0.96339,                0.98572,                0.00307,                0.00307,                0.00307
                    142,                 1.2941,                0.94216,                0.97737,                0.57274,                0.45842,                0.48152,                0.29669,                 1.2869,                0.96311,                 0.9857,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.2908,                0.94115,                0.97707,                0.57267,                0.45862,                0.48193,                0.29685,                 1.2867,                0.96312,                0.98563,               0.002971,               0.002971,               0.002971
                    144,                 1.2818,                0.93089,                0.97138,                 0.5732,                0.45852,                0.48187,                 0.2967,                 1.2868,                0.96296,                0.98566,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.2853,                 0.9328,                0.97145,                0.57072,                0.46019,                0.48208,                0.29705,                 1.2865,                0.96228,                 0.9856,               0.002872,               0.002872,               0.002872
                    146,                 1.2826,                0.92863,                0.97082,                0.57101,                0.46045,                0.48241,                0.29722,                 1.2864,                0.96222,                0.98548,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.2872,                0.92795,                0.97336,                0.57422,                0.46016,                0.48265,                0.29724,                 1.2865,                0.96194,                0.98547,               0.002773,               0.002773,               0.002773
                    148,                 1.2919,                0.92985,                0.97286,                 0.5755,                0.45945,                0.48269,                0.29711,                 1.2867,                0.96187,                0.98544,              0.0027235,              0.0027235,              0.0027235
                    149,                  1.278,                0.92496,                 0.9703,                0.57709,                0.45959,                 0.4829,                0.29737,                 1.2865,                0.96163,                0.98541,               0.002674,               0.002674,               0.002674
                    150,                 1.2905,                0.93166,                0.97302,                 0.5786,                0.45834,                0.48356,                0.29753,                 1.2868,                0.96168,                0.98547,              0.0026245,              0.0026245,              0.0026245
                    151,                  1.281,                 0.9244,                0.97112,                0.57934,                0.45673,                0.48376,                0.29733,                 1.2867,                0.96112,                0.98538,               0.002575,               0.002575,               0.002575
