                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 1.4754,                 1.1826,                 1.0366,                0.49151,                0.37588,                0.38367,                0.22778,                  1.406,                 1.1273,                 1.0299,               0.004753,               0.004753,               0.004753
                    108,                 1.4854,                 1.1855,                 1.0371,                0.48857,                0.37758,                0.38367,                0.22788,                 1.4052,                 1.1264,                 1.0295,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4726,                 1.1797,                 1.0352,                0.48418,                0.37882,                 0.3838,                0.22751,                 1.4054,                 1.1262,                 1.0294,               0.004654,               0.004654,               0.004654
                    110,                 1.4763,                 1.1814,                 1.0335,                0.48419,                0.38053,                0.38443,                0.22786,                 1.4052,                 1.1253,                 1.0292,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4757,                 1.1822,                 1.0373,                0.48261,                0.38163,                0.38549,                0.22879,                 1.4046,                 1.1244,                  1.029,               0.004555,               0.004555,               0.004555
                    112,                 1.4687,                 1.1784,                 1.0341,                0.48105,                 0.3824,                0.38577,                0.22895,                  1.404,                 1.1234,                 1.0288,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.4665,                 1.1743,                 1.0339,                0.48095,                0.38132,                0.38633,                0.22977,                 1.4038,                 1.1232,                 1.0287,               0.004456,               0.004456,               0.004456
                    114,                 1.4669,                  1.175,                 1.0334,                0.47877,                0.38055,                0.38712,                0.23026,                 1.4032,                 1.1227,                 1.0286,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.4718,                 1.1795,                 1.0383,                0.47966,                 0.3827,                 0.3872,                0.22991,                 1.4032,                 1.1228,                 1.0285,               0.004357,               0.004357,               0.004357
                    116,                 1.4783,                 1.1799,                 1.0375,                0.48097,                0.38232,                0.38769,                0.23028,                  1.403,                 1.1221,                 1.0284,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.4641,                 1.1741,                 1.0338,                0.48182,                0.38199,                0.38777,                0.23021,                 1.4022,                 1.1226,                  1.028,               0.004258,               0.004258,               0.004258
                    118,                 1.4536,                 1.1636,                 1.0301,                0.48162,                0.38365,                0.38823,                0.23034,                 1.4024,                 1.1223,                 1.0281,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.4639,                 1.1712,                 1.0343,                0.48507,                0.38287,                0.38838,                0.23074,                 1.4017,                 1.1212,                 1.0282,               0.004159,               0.004159,               0.004159
                    120,                 1.4586,                 1.1655,                  1.029,                0.48703,                0.38285,                0.38852,                0.23076,                 1.4015,                 1.1209,                  1.028,              0.0041095,              0.0041095,              0.0041095
